"Papa ID","Device ID","Event Type","Date","Message ID","Payload","# of Hops"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:03:31.9+00:00","XDLN","Counter:2454 Temp:17.35 Hum:24.861 Press:96951.37 Gas:146578.88 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:03:21.595+00:00","SRL6","Counter:2453 Temp:17.33 Hum:24.855 Press:96951.55 Gas:144591.92 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:03:11.18+00:00","KV8N","Counter:2452 Temp:17.32 Hum:24.875 Press:96951.50 Gas:145702.91 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:03:00.828+00:00","RTDW","Counter:2451 Temp:17.31 Hum:24.906 Press:96951.37 Gas:146453.09 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:02:50.493+00:00","M17Q","Counter:2450 Temp:17.30 Hum:24.906 Press:96951.51 Gas:146704.88 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:02:40.159+00:00","7ZNL","Counter:2449 Temp:17.29 Hum:24.905 Press:96951.24 Gas:149140.69 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:02:29.569+00:00","RM7V","Counter:2448 Temp:17.28 Hum:24.910 Press:96951.65 Gas:151121.61 Pred:0 Lat:33.42561 Lng:-111.9357 Alt:345.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:02:19.106+00:00","9M9Y","Counter:2447 Temp:17.27 Hum:24.914 Press:96951.49 Gas:150190.67 Pred:0 Lat:33.42561 Lng:-111.9357 Alt:345.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:02:08.916+00:00","CZAG","Counter:2446 Temp:17.27 Hum:24.930 Press:96951.27 Gas:149010.48 Pred:0 Lat:33.42561 Lng:-111.9357 Alt:345.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:01:58.245+00:00","X7DK","Counter:2445 Temp:17.26 Hum:24.940 Press:96951.20 Gas:148880.48 Pred:0 Lat:33.42561 Lng:-111.9357 Alt:345.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:01:47.851+00:00","O8UU","Counter:2444 Temp:17.25 Hum:24.924 Press:96950.99 Gas:146704.88 Pred:0 Lat:33.42559 Lng:-111.9357 Alt:374.80","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:01:37.465+00:00","RFUH","Counter:2443 Temp:17.24 Hum:24.907 Press:96950.98 Gas:146578.88 Pred:0 Lat:33.42559 Lng:-111.9357 Alt:374.80","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:01:27.096+00:00","5WMO","Counter:2442 Temp:17.23 Hum:24.901 Press:96950.79 Gas:145952.11 Pred:0 Lat:33.42559 Lng:-111.9357 Alt:374.80","1"
